datetime_utc, _conds, _dewptm, _fog, _hail, _hum, _precipm, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _wdire
20120823-00:00,Mist,25,0,0,95,,1002,0,0,26,0,0,East
20120823-03:00,Mist,26,0,0,93,,1004,0,0,26,0,0,East
20120823-06:00,Mist,25,0,0,71,,1004,0,0,30,0,0,ENE
20120823-09:00,Light Rain,27,0,0,91,,1001,1,0,28,0,0,SE
20120823-12:00,Mist,26,0,0,71,,1000,0,0,30,0,0,South
20120823-15:00,Mist,26,0,0,82,,1002,0,0,28,0,0,
20120823-21:00,Light Rain,26,0,0,93,,1002,1,0,26,0,0,
20120824-00:00,Mist,26,0,0,96,,1002,0,0,26,0,0,West
20120824-03:00,Mist,26,0,0,90,,1003,0,0,27,0,0,WSW
20120824-09:00,Mist,28,0,0,86,,1001,0,0,30,0,0,SW
20120824-12:00,Light Thunderstorm,27,0,0,93,,,0,0,28,1,0,South
20120824-15:00,Partly Cloudy,26,0,0,90,,1002,0,0,27,0,0,WSW
20120824-18:00,Mist,26,0,0,95,,1003,0,0,27,0,0,West
20120824-21:00,Mist,25,0,0,88,,1002,0,0,26,0,0,SW
20120825-00:00,Mist,25,0,0,92,,1002,0,0,26,0,0,WNW
20120825-09:00,Mist,26,0,0,89,,1002,0,0,28,0,0,WNW
20120825-12:00,Light Drizzle,26,0,0,89,,1002,1,0,28,0,0,WNW
20120825-15:00,Mist,26,0,0,88,,1003,0,0,27,0,0,
20120825-18:00,Mist,26,0,0,93,,1004,0,0,27,0,0,
20120825-21:00,Mist,26,0,0,93,,1003,0,0,26,0,0,
20120826-03:00,Mist,26,0,0,90,,1004,0,0,27,0,0,ENE
20120826-06:00,Haze,25,0,0,67,,1003,0,0,30,0,0,NNE
20120826-09:00,Haze,25,0,0,60,,1001,0,0,32,0,0,SW
20120826-15:00,Mist,26,0,0,88,,1001,0,0,28,0,0,
20120826-21:00,Mist,26,0,0,92,,1001,0,0,27,0,0,
20120827-03:00,Mist,26,0,0,91,,1002,0,0,28,0,0,ENE
20120827-09:00,Haze,26,0,0,57,,999,0,0,33,0,0,ENE
20120827-12:00,Mist,27,0,0,77,,999,0,0,30,0,0,
20120827-15:00,Light Drizzle,25,0,0,94,,1000,1,0,26,0,0,
20120827-18:00,Mist,26,0,0,95,,1001,0,0,27,0,0,NNE
20120827-21:00,Mist,16,0,0,41,,1002,0,0,26,0,0,
20120828-00:00,Mist,26,0,0,98,,1002,0,0,26,0,0,
20120828-03:00,Mist,26,0,0,88,,1003,0,0,28,0,0,ESE
20120828-06:00,Mist,27,0,0,69,,1003,0,0,31,0,0,East
20120828-09:00,Mist,28,0,0,86,,1001,0,0,30,0,0,North
20120828-15:00,Light Rain,26,0,0,95,,1002,1,0,27,0,0,
20120828-18:00,Mist,26,0,0,97,,1003,0,0,27,0,0,
20120828-21:00,Mist,26,0,0,93,,1003,0,0,26,0,0,
20120829-00:00,Thunderstorms and Rain,25,0,0,100,,1004,1,0,25,1,0,East
20120829-03:00,Thunderstorms and Rain,24,0,0,97,,1005,1,0,24,1,0,
20120829-09:00,Mist,27,0,0,79,,1003,0,0,30,0,0,East
20120829-12:00,Mist,27,0,0,78,,1002,0,0,31,0,0,NNE
20120829-15:00,Mist,26,0,0,86,,1003,0,0,28,0,0,
20120829-18:00,Mist,27,0,0,92,,1004,0,0,28,0,0,
20120829-21:00,Mist,26,0,0,93,,1003,0,0,27,0,0,
20120830-00:00,Mist,26,0,0,94,,1004,0,0,27,0,0,
20120830-03:00,Mist,26,0,0,93,,1004,0,0,26,0,0,
20120830-06:00,Mist,26,0,0,87,,1005,0,0,28,0,0,
20120830-12:00,Mist,26,0,0,80,,1001,0,0,30,0,0,East
20120830-15:00,Mist,25,0,0,82,,1002,0,0,27,0,0,SE
20120830-18:00,Mist,25,0,0,88,,1003,0,0,26,0,0,
20120830-21:00,Mist,25,0,0,89,,1003,0,0,26,0,0,
20120831-00:00,Mist,24,0,0,88,,1003,0,0,25,0,0,ENE
20120831-03:00,Mist,26,0,0,84,,1004,0,0,28,0,0,ESE
20120831-06:00,Haze,26,0,0,60,,1003,0,0,32,0,0,NE
20120831-09:00,Haze,26,0,0,57,,1000,0,0,33,0,0,
20120831-12:00,Haze,25,0,0,56,,999,0,0,33,0,0,
20120831-15:00,Mist,27,0,0,79,,1000,0,0,30,0,0,
20120831-21:00,Mist,27,0,0,90,,1001,0,0,28,0,0,
20120901-00:00,Mist,27,0,0,90,,1001,0,0,28,0,0,
20120901-03:00,Mist,26,0,0,77,,1002,0,0,30,0,0,
20120901-06:00,Haze,23,0,0,48,,1002,0,0,33,0,0,
20120901-09:00,Haze,25,0,0,49,,1000,0,0,34,0,0,North
20120901-12:00,Haze,26,0,0,56,,999,0,0,34,0,0,
20120901-15:00,Mist,27,0,0,72,,1000,0,0,31,0,0,
20120901-21:00,Mist,28,0,0,86,,1001,0,0,29,0,0,
20120902-00:00,Mist,27,0,0,89,,1002,0,0,29,0,0,
20120902-06:00,Haze,26,0,0,51,,1002,0,0,35,0,0,ENE
20120902-09:00,Mist,28,0,0,77,,1001,0,0,31,0,0,
20120902-12:00,Mist,23,0,0,67,,1001,0,0,28,0,0,East
20120902-15:00,Mist,25,0,0,83,,1002,0,0,28,0,0,ESE
20120902-18:00,Mist,25,0,0,87,,1004,0,0,27,0,0,ESE
20120902-21:00,Mist,25,0,0,84,,1002,0,0,27,0,0,ESE
20120903-00:00,Mist,25,0,0,88,,1002,0,0,26,0,0,East
20120903-06:00,Haze,24,0,0,56,,1003,0,0,32,0,0,SE
20120903-12:00,Haze,25,0,0,56,,998,0,0,33,0,0,
20120903-15:00,Haze,25,0,0,64,,1000,0,0,30,0,0,
20120903-18:00,Mist,26,0,0,75,,1001,0,0,29,0,0,
20120903-21:00,Mist,26,0,0,83,,1002,0,0,28,0,0,
20120904-03:00,Mist,25,0,0,80,,1005,0,0,28,0,0,East
20120904-09:00,Haze,26,0,0,64,,1002,0,0,32,0,0,ESE
20120904-15:00,Mist,26,0,0,77,,1003,0,0,30,0,0,
20120904-18:00,Mist,26,0,0,80,,1004,0,0,29,0,0,
20120904-21:00,Mist,25,0,0,83,,1004,0,0,28,0,0,
20120905-00:00,Mist,25,0,0,83,,1004,0,0,27,0,0,
20120905-03:00,Haze,25,0,0,72,,1005,0,0,29,0,0,East
20120905-06:00,Haze,24,0,0,51,,1005,0,0,33,0,0,East
20120905-09:00,Haze,24,0,0,47,,1002,0,0,34,0,0,ESE
20120905-12:00,Haze,24,0,0,51,,1001,0,0,33,0,0,East
20120905-15:00,Haze,25,0,0,67,,1004,0,0,30,0,0,East
20120905-21:00,Mist,25,0,0,73,,1004,0,0,29,0,0,East
20120906-00:00,Mist,24,0,0,79,,1005,0,0,27,0,0,ENE
20120906-03:00,Mist,24,0,0,70,,1005,0,0,29,0,0,East
20120906-06:00,Haze,26,0,0,61,,1005,0,0,32,0,0,East
20120906-09:00,Haze,24,0,0,49,,1003,0,0,33,0,0,ESE
20120906-12:00,Haze,24,0,0,51,,1002,0,0,33,0,0,NE
20120906-15:00,Mist,25,0,0,80,,1005,0,0,28,0,0,ENE
20120906-18:00,Mist,24,0,0,71,,1005,0,0,29,0,0,East
20120907-00:00,Mist,24,0,0,77,,1004,0,0,27,0,0,ENE
20120907-03:00,Mist,24,0,0,77,,1005,0,0,27,0,0,East
20120907-06:00,Haze,24,0,0,63,,1005,0,0,30,0,0,East
20120907-12:00,Haze,24,0,0,60,,1001,0,0,31,0,0,East
20120907-15:00,Mist,25,0,0,74,,1004,0,0,29,0,0,SE
20120907-21:00,Mist,25,0,0,83,,1004,0,0,27,0,0,East
20120908-00:00,Light Rain,25,0,0,94,,1004,1,0,25,0,0,ESE
20120908-03:00,Mist,25,0,0,91,,1006,0,0,26,0,0,ESE
20120908-09:00,Haze,26,0,0,58,,1003,0,0,33,0,0,East
20120908-12:00,Haze,25,0,0,62,,1002,0,0,32,0,0,SSE
20120908-15:00,Mist,26,0,0,75,,1004,0,0,29,0,0,
20120908-21:00,Mist,25,0,0,83,,1005,0,0,28,0,0,
20120909-03:00,Mist,26,0,0,78,,1006,0,0,29,0,0,
20120909-06:00,Haze,25,0,0,54,,1005,0,0,33,0,0,
20120909-09:00,Haze,25,0,0,48,,1003,0,0,35,0,0,
20120909-12:00,Haze,26,0,0,58,,1002,0,0,34,0,0,ENE
20120909-15:00,Mist,27,0,0,77,,1004,0,0,30,0,0,
20120909-18:00,Mist,27,0,0,79,,1005,0,0,30,0,0,
20120909-21:00,Mist,25,0,0,80,,1004,0,0,28,0,0,
20120910-00:00,Mist,26,0,0,89,,1004,0,0,28,0,0,
20120910-03:00,Mist,27,0,0,75,,1006,0,0,31,0,0,NE
20120910-09:00,Haze,25,0,0,45,,1002,0,0,36,0,0,ESE
20120910-12:00,Haze,26,0,0,52,,1000,0,0,34,0,0,ENE
20120910-15:00,Haze,26,0,0,65,,1003,0,0,32,0,0,
20120910-18:00,Mist,27,0,0,77,,1004,0,0,30,0,0,
20120910-21:00,Mist,26,0,0,83,,1003,0,0,29,0,0,
20120911-00:00,Mist,27,0,0,88,,1003,0,0,29,0,0,
20120911-03:00,Mist,27,0,0,78,,1004,0,0,30,0,0,
20120911-06:00,Mist,27,0,0,68,,1004,0,0,32,0,0,SE
20120911-09:00,Haze,26,0,0,52,,1002,0,0,34,0,0,East
20120911-12:00,Haze,26,0,0,64,,,0,0,32,0,0,ENE
20120911-15:00,Mist,26,0,0,74,,1002,0,0,30,0,0,
20120911-18:00,Mist,26,0,0,79,,1002,0,0,29,0,0,
20120911-21:00,Mist,26,0,0,85,,1002,0,0,28,0,0,
20120912-00:00,Mist,26,0,0,86,,1002,0,0,28,0,0,
20120912-03:00,Mist,26,0,0,76,,1003,0,0,30,0,0,ENE
20120912-09:00,Haze,27,0,0,63,,1000,0,0,33,0,0,
20120912-15:00,Mist,27,0,0,81,,1002,0,0,29,0,0,
20120912-18:00,Mist,27,0,0,89,,1002,0,0,29,0,0,
20120913-00:00,Mist,26,0,0,89,,1001,0,0,28,0,0,
20120913-03:00,Mist,27,0,0,81,,1003,0,0,29,0,0,
20120913-06:00,Mist,27,0,0,69,,1003,0,0,32,0,0,WSW
20120913-09:00,Haze,27,0,0,54,,999,0,0,35,0,0,WSW
20120913-12:00,Haze,26,0,0,65,,999,0,0,32,0,0,West
20120913-15:00,Mist,26,0,0,73,,1001,0,0,30,0,0,South
20120913-18:00,Mist,26,0,0,78,,1001,0,0,29,0,0,SW
20120913-21:00,Mist,25,0,0,80,,1000,0,0,28,0,0,WSW
20120914-00:00,Mist,26,0,0,86,,1001,0,0,28,0,0,WNW
20120914-03:00,Mist,26,0,0,81,,1002,0,0,29,0,0,WNW
20120914-06:00,Mist,26,0,0,73,,1002,0,0,31,0,0,WNW
20120914-09:00,Mist,27,0,0,84,,999,0,0,29,0,0,
20120914-12:00,Thunderstorms and Rain,26,0,0,75,,998,1,0,29,1,0,WSW
20120914-18:00,Mist,25,0,0,92,,1000,0,0,26,0,0,SSW
20120914-21:00,Mist,25,0,0,90,,1000,0,0,26,0,0,SSW
20120915-00:00,Mist,25,0,0,94,,999,0,0,25,0,0,SSW
20120915-03:00,Mist,25,0,0,87,,1001,0,0,27,0,0,West
20120915-06:00,Mist,24,0,0,57,,1001,0,0,32,0,0,WNW
20120915-09:00,Haze,27,0,0,68,,998,0,0,32,0,0,North
20120915-12:00,Mist,27,0,0,69,,997,0,0,32,0,0,East
20120915-15:00,Thunderstorm,25,0,0,87,,1000,0,0,27,1,0,West
20120915-18:00,Thunderstorms and Rain,25,0,0,92,,1001,1,0,26,1,0,East
20120915-21:00,Light Thunderstorm,24,0,0,96,,1000,0,0,25,1,0,
20120916-00:00,Mist,25,0,0,95,,,0,0,26,0,0,WSW
20120916-03:00,Mist,24,0,0,74,,1002,0,0,28,0,0,
20120916-06:00,Haze,26,0,0,66,,1002,0,0,31,0,0,West
20120916-09:00,Haze,25,0,0,62,,1000,0,0,32,0,0,WSW
20120916-12:00,Haze,26,0,0,63,,999,0,0,32,0,0,
20120916-15:00,Mist,26,0,0,78,,1001,0,0,30,0,0,
20120916-21:00,Mist,25,0,0,79,,1002,0,0,28,0,0,
20120917-00:00,Mist,25,0,0,86,,1003,0,0,27,0,0,
20120917-03:00,Mist,26,0,0,85,,1005,0,0,28,0,0,ENE
20120917-09:00,Mist,26,0,0,69,,1003,0,0,31,0,0,North
20120917-12:00,Mist,25,0,0,70,,1003,0,0,29,0,0,ESE
20120917-15:00,Mist,25,0,0,83,,1005,0,0,28,0,0,ESE
20120917-18:00,Mist,25,0,0,82,,1006,0,0,27,0,0,ESE
20120917-21:00,Mist,24,0,0,83,,1005,0,0,27,0,0,
20120918-00:00,Mist,24,0,0,88,,1004,0,0,26,0,0,
20120918-03:00,Mist,24,0,0,77,,1006,0,0,27,0,0,SSW
20120918-06:00,Mist,25,0,0,73,,1007,0,0,29,0,0,SW
20120918-09:00,Haze,24,0,0,65,,1005,0,0,30,0,0,
20120918-12:00,Mist,24,0,0,73,,1004,0,0,28,0,0,
20120918-15:00,Mist,25,0,0,79,,1006,0,0,28,0,0,
20120918-18:00,Mist,24,0,0,83,,1006,0,0,27,0,0,
20120918-21:00,Mist,24,0,0,89,,1006,0,0,26,0,0,
20120919-03:00,Mist,25,0,0,85,,1006,0,0,27,0,0,
20120919-06:00,Haze,24,0,0,61,,1006,0,0,31,0,0,West
20120919-09:00,Haze,23,0,0,48,,1004,0,0,33,0,0,NW
20120919-12:00,Haze,24,0,0,55,,1003,0,0,31,0,0,NNW
20120919-15:00,Mist,24,0,0,69,,1005,0,0,29,0,0,
20120919-18:00,Mist,24,0,0,81,,1006,0,0,27,0,0,
20120919-21:00,Mist,25,0,0,90,,1005,0,0,26,0,0,
20120920-00:00,Mist,24,0,0,90,,1006,0,0,25,0,0,
20120920-03:00,Mist,25,0,0,82,,1007,0,0,27,0,0,West
20120920-06:00,Haze,24,0,0,62,,1007,0,0,31,0,0,West
20120920-09:00,Haze,23,0,0,48,,1005,0,0,33,0,0,NW
20120920-12:00,Haze,24,0,0,57,,1004,0,0,31,0,0,WNW
20120920-15:00,Mist,24,0,0,70,,1005,0,0,29,0,0,
20120920-18:00,Mist,24,0,0,78,,1006,0,0,27,0,0,
20120920-21:00,Mist,24,0,0,88,,1005,0,0,26,0,0,
20120921-03:00,Mist,23,0,0,77,,1008,0,0,27,0,0,West
20120921-06:00,Haze,25,0,0,65,,1007,0,0,31,0,0,WNW
20120921-09:00,Haze,21,0,0,40,,1004,0,0,33,0,0,WNW
20120921-12:00,Haze,21,0,0,44,,1004,0,0,32,0,0,NW
20120921-15:00,Haze,23,0,0,66,,1005,0,0,28,0,0,
20120921-18:00,Mist,23,0,0,81,,1006,0,0,26,0,0,
20120921-21:00,Mist,23,0,0,86,,1006,0,0,25,0,0,
20120922-03:00,Mist,23,0,0,77,,1008,0,0,27,0,0,
20120922-06:00,Haze,22,0,0,45,,1008,0,0,33,0,0,West
20120922-09:00,Haze,19,0,0,28,,1005,0,0,35,0,0,WNW
20120922-12:00,Haze,20,0,0,35,,1004,0,0,33,0,0,NW
20120922-15:00,Haze,23,0,0,69,,1006,0,0,28,0,0,
20120922-18:00,Mist,23,0,0,84,,1006,0,0,26,0,0,
20120922-21:00,Mist,22,0,0,82,,1005,0,0,25,0,0,
20120923-03:00,Mist,22,0,0,69,,1006,0,0,26,0,0,WNW
20120923-06:00,Haze,21,0,0,42,,1006,0,0,32,0,0,West
20120923-09:00,Haze,20,0,0,31,,1003,0,0,35,0,0,WNW
20120923-12:00,Haze,20,0,0,37,,1003,0,0,33,0,0,WNW
20120923-18:00,Mist,22,0,0,78,,1005,0,0,25,0,0,
20120923-21:00,Mist,22,0,0,84,,1004,0,0,24,0,0,
20120924-00:00,Mist,19,0,0,69,,1005,0,0,24,0,0,
20120924-03:00,Haze,20,0,0,57,,1007,0,0,26,0,0,West
20120924-06:00,Haze,21,0,0,41,,1006,0,0,32,0,0,West
20120924-09:00,Haze,22,0,0,40,,1004,0,0,34,0,0,West
20120924-12:00,Haze,19,0,0,33,,1003,0,0,33,0,0,West
20120924-15:00,Haze,22,0,0,60,,1004,0,0,29,0,0,
20120924-18:00,Mist,21,0,0,68,,1005,0,0,26,0,0,
20120924-21:00,Mist,22,0,0,79,,1005,0,0,25,0,0,
20120925-00:00,Mist,20,0,0,69,,1006,0,0,24,0,0,West
20120925-03:00,Haze,19,0,0,55,,1008,0,0,26,0,0,West
20120925-06:00,Haze,21,0,0,41,,1008,0,0,32,0,0,WNW
20120925-09:00,Haze,21,0,0,36,,1005,0,0,34,0,0,WNW
20120925-18:00,Mist,22,0,0,67,,1008,0,0,26,0,0,
20120926-00:00,Mist,20,0,0,72,,1009,0,0,24,0,0,WSW
20120926-06:00,Haze,21,0,0,39,,1011,0,0,33,0,0,West
20120926-09:00,Haze,21,0,0,36,,1009,0,0,34,0,0,West
20120926-15:00,Haze,22,0,0,60,,1010,0,0,28,0,0,
20120926-21:00,Mist,22,0,0,77,,1010,0,0,25,0,0,WNW
20120927-00:00,Mist,22,0,0,85,,1010,0,0,24,0,0,
20120927-03:00,Mist,21,0,0,72,,1012,0,0,26,0,0,WSW
20120927-06:00,Haze,22,0,0,47,,1011,0,0,32,0,0,NW
20120927-09:00,Haze,20,0,0,36,,1009,0,0,34,0,0,WNW
20120927-15:00,Haze,22,0,0,64,,1010,0,0,28,0,0,
20120927-18:00,Mist,22,0,0,75,,1010,0,0,26,0,0,
20120927-21:00,Mist,22,0,0,76,,1010,0,0,25,0,0,
20120928-00:00,Mist,22,0,0,86,,1010,0,0,24,0,0,
20120928-03:00,Mist,22,0,0,69,,1011,0,0,26,0,0,WNW
20120928-09:00,Haze,18,0,0,29,,1008,0,0,35,0,0,WNW
20120928-12:00,Haze,17,0,0,31,,1007,0,0,32,0,0,NW
20120928-15:00,Haze,21,0,0,62,,1009,0,0,27,0,0,
20120928-18:00,Mist,22,0,0,72,,1010,0,0,25,0,0,
20120928-21:00,Mist,21,0,0,78,,1009,0,0,25,0,0,
20120929-00:00,Mist,22,0,0,87,,1010,0,0,23,0,0,
20120929-06:00,Haze,21,0,0,44,,1010,0,0,32,0,0,NW
20120929-09:00,Haze,16,0,0,23,,1007,0,0,34,0,0,NNW
20120929-12:00,Haze,20,0,0,39,,1007,0,0,32,0,0,North
20120929-15:00,Haze,22,0,0,60,,1008,0,0,28,0,0,
20120929-21:00,Mist,21,0,0,81,,1009,0,0,24,0,0,
20120930-00:00,Mist,22,0,0,92,,1009,0,0,23,0,0,
20120930-06:00,Haze,20,0,0,40,,1011,0,0,32,0,0,NW
20120930-12:00,Haze,18,0,0,31,,1007,0,0,33,0,0,NW
20120930-15:00,Haze,20,0,0,56,,1008,0,0,27,0,0,
20120930-18:00,Mist,21,0,0,73,,1009,0,0,25,0,0,
20120930-21:00,Mist,21,0,0,86,,1008,0,0,23,0,0,
20121001-00:00,Mist,19,0,0,79,,1009,0,0,22,0,0,
20121001-03:00,Haze,18,0,0,58,,1011,0,0,25,0,0,
20121001-09:00,Haze,15,0,0,22,,1007,0,0,34,0,0,NW
20121001-18:00,Mist,22,0,0,77,,1008,0,0,26,0,0,
20121002-03:00,Haze,18,0,0,56,,1009,0,0,25,0,0,
20121002-06:00,Haze,20,0,0,41,,1008,0,0,31,0,0,NW
20121002-09:00,Haze,18,0,0,29,,1005,0,0,34,0,0,NNW
20121002-12:00,Haze,18,0,0,32,,1004,0,0,32,0,0,NW
20121002-15:00,Haze,21,0,0,60,,1006,0,0,27,0,0,
20121002-18:00,Mist,22,0,0,71,,1006,0,0,27,0,0,
20121002-20:30,Widespread Dust,12,0,0,16,,1002,0,0,35,0,0,WNW
20121002-21:00,Mist,22,0,0,77,,1006,0,0,26,0,0,
20121003-03:00,Mist,22,0,0,69,,1007,0,0,27,0,0,West
20121003-06:00,Haze,22,0,0,43,,1006,0,0,33,0,0,NNW
20121003-15:00,Haze,20,0,0,55,,1004,0,0,27,0,0,
20121003-18:00,Mist,20,0,0,69,,1005,0,0,25,0,0,
20121003-21:00,Mist,20,0,0,75,,1003,0,0,24,0,0,
20121004-03:00,Haze,18,0,0,52,,1005,0,0,26,0,0,WSW
20121004-06:00,Widespread Dust,18,0,0,34,,1005,0,0,32,0,0,WSW
20121004-09:00,Widespread Dust,12,0,0,15,,1002,0,0,36,0,0,West
20121004-12:00,Widespread Dust,14,0,0,20,,1002,0,0,34,0,0,WNW
20121005-00:00,Haze,17,0,0,65,,1006,0,0,22,0,0,
20121005-03:00,Haze,17,0,0,56,,1008,0,0,24,0,0,West
20121005-09:00,Haze,12,0,0,16,,1004,0,0,36,0,0,WNW
20121005-12:00,Haze,10,0,0,15,,1005,0,0,33,0,0,WNW
20121005-15:00,Haze,18,0,0,55,,1007,0,0,25,0,0,
20121005-21:00,Mist,19,0,0,72,,1008,0,0,23,0,0,
20121006-00:00,Mist,18,0,0,77,,1009,0,0,20,0,0,
20121006-03:00,Haze,16,0,0,52,,1010,0,0,24,0,0,
20121006-06:00,Haze,17,0,0,28,,1013,0,0,33,0,0,West
20121006-12:00,Haze,12,0,0,19,,1008,0,0,33,0,0,NW
20121006-15:00,Haze,18,0,0,55,,1010,0,0,26,0,0,
20121006-18:00,Mist,19,0,0,69,,1010,0,0,23,0,0,
20121006-21:00,Mist,19,0,0,76,,1010,0,0,22,0,0,
20121007-00:00,Mist,17,0,0,68,,1011,0,0,22,0,0,
20121007-03:00,Haze,17,0,0,56,,1013,0,0,24,0,0,
20121007-06:00,Haze,19,0,0,35,,1012,0,0,32,0,0,NW
20121007-09:00,Haze,11,0,0,15,,1010,0,0,34,0,0,NW
20121007-12:00,Haze,21,0,0,44,,1009,0,0,32,0,0,NNW
20121007-15:00,Haze,18,0,0,52,,1011,0,0,26,0,0,
20121007-18:00,Haze,17,0,0,63,,1011,0,0,23,0,0,
20121007-21:00,Haze,17,0,0,65,,1010,0,0,22,0,0,
20121008-00:00,Mist,16,0,0,71,,1010,0,0,20,0,0,
20121008-03:00,Haze,16,0,0,52,,1012,0,0,24,0,0,West
20121008-15:00,Haze,17,0,0,53,,1010,0,0,25,0,0,
20121008-18:00,Haze,18,0,0,65,,1010,0,0,23,0,0,
20121008-21:00,Mist,18,0,0,75,,1009,0,0,21,0,0,
20121009-00:00,Mist,18,0,0,78,,1009,0,0,21,0,0,
20121009-03:00,Haze,16,0,0,53,,1011,0,0,24,0,0,WNW
20121009-12:00,Haze,13,0,0,23,,1006,0,0,31,0,0,WNW
20121009-15:00,Haze,16,0,0,46,,1008,0,0,25,0,0,
20121009-18:00,Mist,18,0,0,68,,1010,0,0,23,0,0,
20121009-21:00,Mist,18,0,0,77,,1009,0,0,21,0,0,
20121010-00:00,Mist,18,0,0,84,,1010,0,0,20,0,0,
20121010-03:00,Haze,19,0,0,65,,1012,0,0,24,0,0,
20121010-09:00,Haze,16,0,0,27,,1008,0,0,33,0,0,
20121010-15:00,Haze,19,0,0,60,,1010,0,0,25,0,0,
20121010-18:00,Mist,19,0,0,72,,1010,0,0,23,0,0,
20121010-21:00,Mist,19,0,0,78,,1010,0,0,22,0,0,
20121011-00:00,Mist,19,0,0,85,,1010,0,0,21,0,0,
20121011-03:00,Mist,18,0,0,65,,1012,0,0,23,0,0,
20121011-06:00,Haze,18,0,0,36,,1011,0,0,31,0,0,WSW
20121011-09:00,Widespread Dust,13,0,0,21,,1008,0,0,33,0,0,NNW
20121011-12:00,Haze,15,0,0,31,,1008,0,0,30,0,0,
20121011-15:00,Haze,18,0,0,60,,1009,0,0,24,0,0,
20121011-18:00,Haze,18,0,0,66,,1009,0,0,23,0,0,
20121012-09:00,Widespread Dust,12,0,0,17,,1007,0,0,34,0,0,WNW
20121012-18:00,Mist,19,0,0,75,,1010,0,0,23,0,0,
20121012-21:00,Mist,19,0,0,80,,1009,0,0,22,0,0,
20121013-00:00,Mist,19,0,0,86,,1009,0,0,20,0,0,
20121013-03:00,Mist,20,0,0,80,,1011,0,0,23,0,0,
20121013-06:00,Haze,14,0,0,22,,1010,0,0,32,0,0,WSW
20121013-15:00,Haze,18,0,0,57,,1010,0,0,25,0,0,
20121013-18:00,Mist,19,0,0,69,,1011,0,0,23,0,0,
20121013-21:00,Mist,19,0,0,78,,1011,0,0,22,0,0,
20121014-03:00,Haze,17,0,0,55,,1012,0,0,24,0,0,
20121014-09:00,Haze,12,0,0,15,,1009,0,0,35,0,0,NW
20121014-12:00,Haze,17,0,0,28,,1008,0,0,33,0,0,
20121014-15:00,Haze,20,0,0,59,,1010,0,0,26,0,0,
20121014-18:00,Mist,20,0,0,72,,1011,0,0,24,0,0,
20121014-21:00,Mist,19,0,0,77,,1011,0,0,22,0,0,
20121015-00:00,Mist,18,0,0,71,,1012,0,0,21,0,0,WSW
20121015-03:00,Haze,15,0,0,47,,1014,0,0,25,0,0,WSW
20121015-06:00,Haze,17,0,0,31,,1013,0,0,31,0,0,NW
20121015-09:00,Widespread Dust,16,0,0,23,,1011,0,0,34,0,0,NNW
20121015-12:00,Haze,17,0,0,31,,1011,0,0,31,0,0,
20121015-15:00,Widespread Dust,20,0,0,52,,1013,0,0,28,0,0,NNE
20121015-18:00,Blowing Sand,14,0,0,44,,1016,0,0,24,0,0,NW
20121015-21:00,Widespread Dust,13,0,0,46,,1015,0,0,22,0,0,NW
20121016-00:00,Haze,16,0,0,68,,1015,0,0,20,0,0,
20121016-03:00,Haze,16,0,0,60,,1016,0,0,22,0,0,
20121016-06:00,Haze,16,0,0,31,,1016,0,0,30,0,0,NE
20121016-09:00,Widespread Dust,14,0,0,23,,1013,0,0,31,0,0,WNW
20121016-12:00,Haze,16,0,0,34,,1013,0,0,30,0,0,
20121016-15:00,Haze,18,0,0,57,,1015,0,0,25,0,0,
20121016-18:00,Haze,18,0,0,66,,1015,0,0,23,0,0,
20121016-21:00,Mist,18,0,0,77,,1015,0,0,21,0,0,
20121017-00:00,Mist,17,0,0,80,,1015,0,0,20,0,0,
20121017-03:00,Haze,18,0,0,65,,1016,0,0,23,0,0,
20121017-06:00,Haze,16,0,0,35,,1016,0,0,29,0,0,WNW
20121017-09:00,Widespread Dust,16,0,0,28,,1013,0,0,32,0,0,NW
20121017-15:00,Haze,18,0,0,61,,1014,0,0,25,0,0,
20121017-18:00,Mist,18,0,0,70,,1014,0,0,23,0,0,
20121017-21:00,Mist,18,0,0,74,,1013,0,0,22,0,0,
20121018-00:00,Mist,18,0,0,79,,1014,0,0,20,0,0,
20121018-03:00,Mist,17,0,0,70,,1006,0,0,22,0,0,
20121018-06:00,Haze,17,0,0,38,,1016,0,0,30,0,0,NNW
20121018-09:00,Haze,12,0,0,21,,1012,0,0,32,0,0,NW
20121018-12:00,Haze,14,0,0,30,,1012,0,0,29,0,0,North
20121018-15:00,Haze,17,0,0,56,,1013,0,0,24,0,0,
20121018-18:00,Mist,17,0,0,73,,1014,0,0,21,0,0,
20121019-00:00,Mist,16,0,0,76,,1014,0,0,19,0,0,
20121019-03:00,Haze,16,0,0,62,,1016,0,0,22,0,0,
20121019-06:00,Haze,17,0,0,40,,1015,0,0,28,0,0,NW
20121019-12:00,Haze,16,0,0,36,,1012,0,0,29,0,0,
20121019-15:00,Haze,18,0,0,65,,1014,0,0,23,0,0,
20121019-18:00,Mist,18,0,0,76,,1014,0,0,21,0,0,
20121019-21:00,Mist,17,0,0,80,,1014,0,0,20,0,0,
20121020-00:00,Mist,17,0,0,83,,1014,0,0,19,0,0,
20121020-03:00,Partial Fog,18,1,0,78,,1016,0,0,21,0,0,
20121020-06:00,Smoke,14,0,0,29,,1016,0,0,29,0,0,
20121020-18:00,Mist,18,0,0,73,,1016,0,0,21,0,0,
